"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT10"
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-10",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-11",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-12",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-13",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-14",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-15",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-16",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-17",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-18",,,,,"1.03",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-19",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-20",,,,,"0.36",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-21",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-22",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-23",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-24",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-25",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-26",,,,,"2.25",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-27",,,,,"4.27",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-28",,,,,"0.32",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-29",,,,,"0.50",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-30",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-07-31",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-01",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-02",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-03",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-04",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-05",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-06",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-07",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-08",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-09",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-10",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-11",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-12",,,,,"0.55",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-13",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-14",,,,,"0.98",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-15",,,,,"0.67",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-16",,,,,"1.05",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-17",,,,,"0.58",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-18",,,,,"0.75",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-19",,,,,"0.62",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-20",,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-21",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-22",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-23",,,,,"0.45",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-24",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-25",,,,,"0.18",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-26",,,,,"0.12",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-27",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-28",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-29",,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-30",,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-08-31",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-01",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-02",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-03",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-04",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-05",,,,,"0.50",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-06",,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-07",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-08",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-09",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-10",,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-11",,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-12",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-13",,,,,"0.44",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-14",,,,,"0.17",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-15",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-16",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-17",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-18",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-19",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-20",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-21",,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-22",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-23",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-24",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-25",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-26",,,,,"0.66",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-27",,,,,"0.37",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-28",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-29",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-09-30",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-01",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-02",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-03",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-04",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-05",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-06",,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-07",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-08",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-09",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-10",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-11",,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-12",,,,,"0.11",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-13",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-14",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-15",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-16",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-17",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-18",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-19",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-20",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-21",,,,,"0.46",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-22",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-23",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-24",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-25",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-26",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-27",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-28",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-29",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-30",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-10-31",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-01",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-02",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-03",,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-04",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-05",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-06",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-07",,,,,"0.79",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-08",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-09",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-10",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-11",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-12",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-13",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-14",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-15",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-16",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-17",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-18",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-19",,,,,"0.31",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-20",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-21",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-22",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-23",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-24",,,,,"0.52",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-25",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-26",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-27",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-28",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-29",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-11-30",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-01",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-02",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-03",,,,,"0.82",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-04",,,,,"0.44",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-05",,,,,"0.99",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-06",,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-07",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-08",,,,,"0.16",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-09",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-10",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-11",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-12",,,,,"0.06",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-13",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-14",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-15",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-16",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-17",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-18",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-19",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-20",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-21",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-22",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-23",,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-24",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-25",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-26",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-27",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-28",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-29",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-30",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2016-12-31",,,,,"0.08",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2017-01-01",,,,,"0.58",,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2017-01-02",,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2017-01-03",,,,,"1.11",,,,,,,,,,,,,,,,,,,,,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2017-01-04",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
